timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2020011503,0.0,0.0,0.0,7.24,96.14,2.64,348.6,99.11,0.0
2020011504,0.0,0.0,0.0,6.94,98.64,2.53,344.4,99.13,0.0
2020011505,0.0,0.0,0.0,6.67,100.0,2.4,339.8,99.2,0.0
2020011506,0.0,0.0,0.0,6.34,100.0,2.32,338.5,99.29,0.0
2020011507,54.1,28.54,47.23,8.56,86.81,2.79,340.5,99.36,0.0
2020011508,173.27,125.13,124.88,10.92,75.1,2.32,345.5,99.41,0.0
2020011509,288.23,191.86,186.11,14.92,58.19,1.49,2.7,99.44,0.0
2020011510,395.38,234.64,219.85,19.23,42.56,0.67,77.0,99.41,0.0
2020011511,489.67,304.58,251.24,20.89,38.61,0.63,128.5,99.29,0.0
2020011512,422.5,173.67,256.9,21.63,37.03,0.56,157.1,99.15,0.0
2020011513,334.15,124.85,222.31,21.9,36.45,0.57,209.3,99.05,0.0
2020011514,228.75,66.75,181.4,21.83,36.71,0.8,247.3,99.0,0.0
2020011515,126.93,34.13,105.77,21.17,38.91,1.06,283.6,98.99,0.0
2020011516,38.33,7.04,36.36,18.32,53.41,1.54,318.4,99.0,0.0
2020011517,0.0,0.0,0.0,15.24,58.51,2.49,334.1,99.04,0.0
2020011518,0.0,0.0,0.0,14.01,61.42,2.9,345.4,99.12,0.0
2020011519,0.0,0.0,0.0,13.18,63.31,2.98,355.0,99.19,0.0
2020011520,0.0,0.0,0.0,12.43,64.98,3.13,2.6,99.22,0.0
2020011521,0.0,0.0,0.0,11.85,66.25,3.63,6.3,99.21,0.0
2020011522,0.0,0.0,0.0,11.34,68.24,4.43,2.5,99.14,0.0
2020011523,0.0,0.0,0.0,9.94,76.34,2.7,352.8,99.14,0.01
2020011600,0.0,0.0,0.0,9.96,79.64,1.63,6.0,99.19,0.47
2020011601,0.0,0.0,0.0,9.91,83.13,1.78,349.0,99.17,2.8
2020011602,0.0,0.0,0.0,9.76,86.79,1.95,345.5,99.11,7.59
2020011603,0.0,0.0,0.0,9.86,88.26,2.78,342.9,99.07,5.18
2020011604,0.0,0.0,0.0,9.94,89.7,3.32,343.0,99.05,1.51
2020011605,0.0,0.0,0.0,9.87,91.33,3.5,336.2,99.09,1.68
2020011606,0.0,0.0,0.0,9.77,92.43,3.68,330.5,99.2,3.06
2020011607,33.72,1.77,29.84,10.33,90.89,4.14,337.6,99.3,1.98
2020011608,100.35,10.12,87.6,11.53,87.34,3.88,349.6,99.36,1.42
2020011609,160.12,26.08,133.2,13.44,76.66,3.52,15.5,99.39,0.18
2020011610,227.62,22.25,176.12,14.96,67.58,3.4,40.7,99.35,0.5
2020011611,180.75,5.29,150.89,16.15,62.72,3.33,55.9,99.25,2.46
2020011612,141.12,6.92,116.62,16.59,62.06,3.21,57.4,99.09,3.48
2020011613,141.52,21.13,116.03,16.77,62.17,3.29,50.1,98.95,4.48
2020011614,123.4,14.43,102.82,16.72,63.14,3.4,42.4,98.87,3.68
2020011615,72.03,10.72,62.82,16.15,66.22,3.29,38.1,98.82,1.83
2020011616,23.58,3.71,20.82,14.83,74.5,2.07,39.9,98.83,1.21
2020011617,0.0,0.0,0.0,13.69,82.37,1.76,38.8,98.88,1.59
2020011618,0.0,0.0,0.0,13.16,87.75,1.49,3.8,98.98,1.67
2020011619,0.0,0.0,0.0,12.63,91.77,2.27,317.7,99.06,1.8
2020011620,0.0,0.0,0.0,12.17,94.18,2.87,310.6,99.1,2.37
2020011621,0.0,0.0,0.0,11.96,94.71,3.01,319.3,99.1,3.51
2020011622,0.0,0.0,0.0,11.75,95.33,2.46,332.2,99.08,5.86
2020011623,0.0,0.0,0.0,11.41,96.52,2.1,345.1,99.04,12.46
2020011700,0.0,0.0,0.0,10.86,98.49,2.15,349.8,98.99,21.21
2020011701,0.0,0.0,0.0,9.78,100.0,2.45,344.6,98.95,27.49
2020011702,0.0,0.0,0.0,9.29,100.0,2.54,335.1,98.93,29.06
2020011703,0.0,0.0,0.0,8.99,100.0,2.57,326.7,98.94,29.07
2020011704,0.0,0.0,0.0,8.85,100.0,2.47,322.4,98.97,24.9
2020011705,0.0,0.0,0.0,8.5,100.0,2.37,324.1,99.02,19.81
2020011706,0.0,0.0,0.0,8.01,100.0,2.32,328.8,99.12,15.8
2020011707,37.22,10.03,32.12,10.13,95.49,2.18,335.7,99.23,12.34
2020011708,115.97,49.5,94.62,12.2,86.08,2.4,345.3,99.31,0.51
2020011709,193.95,97.03,145.22,14.42,72.2,2.8,349.5,99.37,0.26
2020011710,276.45,164.16,166.4,16.54,59.65,3.09,342.9,99.37,0.12
2020011711,428.38,78.87,307.66,18.1,52.34,3.14,333.4,99.31,0.09
2020011712,428.7,146.38,294.2,19.01,48.67,3.13,324.9,99.21,0.07
2020011713,383.67,72.97,292.27,19.36,46.95,3.15,316.9,99.12,0.06
2020011714,247.75,190.02,153.64,19.31,46.22,3.22,311.7,99.07,0.04
2020011715,167.38,122.99,119.93,18.62,47.52,3.18,312.7,99.06,0.02
2020011716,58.78,38.26,51.79,16.16,60.6,2.16,318.9,99.09,0.01
2020011717,0.0,0.0,0.0,13.28,66.92,2.61,330.1,99.17,0.0
2020011718,0.0,0.0,0.0,12.31,69.73,2.81,342.0,99.26,0.0
2020011719,0.0,0.0,0.0,11.67,72.21,2.88,353.6,99.33,0.0
2020011720,0.0,0.0,0.0,11.75,72.33,2.73,4.2,99.39,0.0
2020011721,0.0,0.0,0.0,11.1,75.17,2.73,12.3,99.41,0.0
2020011722,0.0,0.0,0.0,10.2,79.05,2.75,19.8,99.41,0.0
2020011723,0.0,0.0,0.0,9.86,80.97,2.67,26.7,99.37,0.0
2020011800,0.0,0.0,0.0,9.32,84.46,2.64,32.5,99.32,0.0
2020011801,0.0,0.0,0.0,8.79,88.07,2.55,36.4,99.29,0.0
2020011802,0.0,0.0,0.0,8.57,90.07,2.33,36.6,99.26,0.0
2020011803,0.0,0.0,0.0,8.7,89.97,1.98,33.0,99.24,0.0
2020011804,0.0,0.0,0.0,8.92,89.07,1.6,25.9,99.26,0.0
2020011805,0.0,0.0,0.0,8.81,89.92,1.3,16.5,99.31,0.0
2020011806,0.0,0.0,0.0,8.52,91.77,1.22,7.1,99.38,0.0
2020011807,34.58,0.0,30.17,10.02,83.78,1.27,355.9,99.44,0.0
2020011808,91.65,0.0,78.32,12.51,72.06,1.51,348.2,99.52,0.0
2020011809,142.15,0.0,122.02,16.59,53.03,1.53,343.7,99.58,0.0
2020011810,187.43,1.01,162.77,18.79,44.62,1.85,337.0,99.57,0.02
2020011811,205.73,0.14,175.17,19.8,41.25,2.09,334.5,99.49,0.03
2020011812,245.9,84.65,168.88,20.39,39.0,2.24,330.9,99.38,0.03
2020011813,314.38,164.43,192.22,20.54,37.82,2.37,326.7,99.29,0.02
2020011814,245.43,130.14,170.6,20.15,38.12,2.54,323.5,99.25,0.01
2020011815,163.02,85.4,130.77,19.22,39.95,2.72,323.2,99.24,0.0
2020011816,56.25,24.41,49.4,16.19,54.91,2.14,326.8,99.25,0.0
2020011817,0.0,0.0,0.0,13.17,61.22,2.7,333.8,99.3,0.0
2020011818,0.0,0.0,0.0,12.17,64.08,2.91,341.1,99.38,0.0
2020011819,0.0,0.0,0.0,11.36,67.29,2.97,347.2,99.44,0.0
2020011820,0.0,0.0,0.0,10.61,70.52,2.97,351.9,99.49,0.0
2020011821,0.0,0.0,0.0,9.89,73.49,2.92,355.7,99.51,0.0
2020011822,0.0,0.0,0.0,9.2,76.43,2.85,357.0,99.5,0.0
2020011823,0.0,0.0,0.0,8.54,79.46,2.78,356.1,99.46,0.0
2020011900,0.0,0.0,0.0,7.9,82.67,2.71,353.0,99.44,0.0
2020011901,0.0,0.0,0.0,7.3,85.63,2.66,349.4,99.4,0.0
2020011902,0.0,0.0,0.0,6.73,88.37,2.6,343.9,99.35,0.0
2020011903,0.0,0.0,0.0,6.17,90.82,2.56,335.5,99.33,0.0
2020011904,0.0,0.0,0.0,5.67,93.33,2.56,326.8,99.34,0.0
2020011905,0.0,0.0,0.0,5.2,95.93,2.55,318.8,99.38,0.0
2020011906,0.0,0.0,0.0,4.85,97.82,2.57,312.0,99.45,0.0
2020011907,50.08,18.09,44.24,7.02,84.23,3.67,305.7,99.52,0.0
2020011908,147.65,106.23,113.34,9.42,72.96,3.36,301.6,99.6,0.0
2020011909,252.95,197.37,157.01,13.63,55.24,3.71,306.8,99.66,0.0
2020011910,387.4,309.16,185.76,16.8,43.97,4.23,308.3,99.65,0.0
2020011911,553.45,421.25,252.8,18.31,39.11,4.25,308.1,99.57,0.0
2020011912,567.7,462.41,235.24,19.3,35.37,4.24,308.9,99.45,0.0
2020011913,495.9,404.75,233.25,19.8,32.95,4.13,310.5,99.35,0.0
2020011914,372.5,335.95,194.27,19.57,32.07,3.82,310.6,99.28,0.0
2020011915,232.62,271.34,127.97,18.51,34.41,3.51,307.9,99.27,0.0
2020011916,79.43,99.23,59.14,14.88,50.57,2.51,305.0,99.29,0.0
2020011917,0.0,0.0,0.0,11.57,57.8,3.06,306.8,99.34,0.0
2020011918,0.0,0.0,0.0,10.52,60.78,3.15,310.4,99.41,0.0
2020011919,0.0,0.0,0.0,9.86,63.44,3.16,315.6,99.49,0.0
2020011920,0.0,0.0,0.0,9.55,65.86,3.13,321.9,99.52,0.0
2020011921,0.0,0.0,0.0,8.47,71.69,3.08,326.1,99.51,0.0
2020011922,0.0,0.0,0.0,7.58,77.37,3.03,328.4,99.48,0.0
2020011923,0.0,0.0,0.0,6.94,82.56,3.0,329.1,99.44,0.0
2020012000,0.0,0.0,0.0,6.36,87.37,2.94,328.4,99.4,0.0
2020012001,0.0,0.0,0.0,5.86,91.43,2.91,324.8,99.35,0.0
2020012002,0.0,0.0,0.0,5.4,95.24,2.91,320.0,99.3,0.0
2020012003,0.0,0.0,0.0,4.99,98.68,2.94,316.2,99.26,0.0
2020012004,0.0,0.0,0.0,4.62,100.0,2.96,314.6,99.26,0.0
2020012005,0.0,0.0,0.0,4.24,100.0,2.94,314.4,99.31,0.0
2020012006,0.0,0.0,0.0,3.94,100.0,2.84,314.9,99.37,0.0
2020012007,46.25,5.11,39.81,6.41,91.89,3.66,314.8,99.43,0.0
2020012008,120.1,12.65,102.42,8.93,79.21,2.42,306.6,99.48,0.0
2020012009,191.27,9.07,162.69,13.36,58.94,2.38,315.2,99.51,0.0
2020012010,281.23,7.7,241.38,16.65,44.59,2.66,310.9,99.53,0.0
2020012011,356.58,242.28,266.91,18.04,39.58,2.11,298.6,99.45,0.0
2020012012,456.98,69.01,352.34,18.84,36.29,1.83,288.1,99.35,0.0
2020012013,303.98,10.13,260.63,18.64,35.31,1.69,278.5,99.27,0.0
2020012014,248.48,17.88,211.2,18.3,35.08,1.78,278.1,99.23,0.0
2020012015,152.3,12.36,132.12,17.34,40.0,1.85,284.7,99.26,0.0
2020012016,56.62,5.95,47.87,15.09,55.43,1.71,293.9,99.28,0.0
2020012017,0.0,0.0,0.0,13.15,55.23,2.07,299.9,99.32,0.0
2020012018,0.0,0.0,0.0,12.23,56.81,2.14,307.0,99.38,0.0
2020012019,0.0,0.0,0.0,11.32,59.77,2.32,320.4,99.44,0.0
2020012020,0.0,0.0,0.0,10.58,62.81,2.5,337.4,99.47,0.0
2020012021,0.0,0.0,0.0,10.16,64.72,2.63,353.0,99.47,0.0
2020012022,0.0,0.0,0.0,9.91,66.07,2.68,6.2,99.46,0.0
2020012023,0.0,0.0,0.0,9.8,66.79,2.66,18.6,99.42,0.0
2020012100,0.0,0.0,0.0,9.57,67.53,2.67,29.2,99.36,0.0
2020012101,0.0,0.0,0.0,9.28,68.16,2.57,37.4,99.33,0.0
2020012102,0.0,0.0,0.0,9.07,67.87,2.38,43.6,99.29,0.0
2020012103,0.0,0.0,0.0,8.75,67.51,2.25,46.4,99.26,0.0
2020012104,0.0,0.0,0.0,7.94,68.8,2.32,49.0,99.26,0.0
2020012105,0.0,0.0,0.0,6.97,70.71,2.25,57.5,99.34,0.0
2020012106,0.0,0.0,0.0,6.72,70.56,2.12,76.9,99.44,0.0
2020012107,39.25,3.27,34.3,9.04,62.51,1.96,99.1,99.54,0.0
2020012108,115.0,4.36,97.87,11.59,52.52,1.91,108.9,99.62,0.0
2020012109,201.52,13.87,171.44,15.69,39.7,2.13,127.0,99.66,0.0
2020012110,298.92,40.36,240.01,18.02,33.85,2.28,134.3,99.63,0.0
2020012111,340.42,121.34,208.75,19.32,31.18,2.24,137.9,99.56,0.0
2020012112,432.35,234.85,236.92,20.16,29.56,2.1,144.5,99.43,0.0
2020012113,413.98,298.82,207.01,20.48,29.08,1.7,153.1,99.33,0.0
2020012114,321.3,262.48,180.37,20.29,29.54,1.21,162.8,99.29,0.0
2020012115,203.43,175.61,142.55,19.55,31.35,0.73,169.0,99.28,0.0
2020012116,70.25,51.06,61.43,18.15,38.57,0.19,122.0,99.32,0.0
2020012117,0.0,0.0,0.0,16.46,38.96,0.81,42.5,99.39,0.0
2020012118,0.0,0.0,0.0,14.59,43.98,1.53,42.9,99.5,0.0
2020012119,0.0,0.0,0.0,12.91,48.78,2.19,44.1,99.58,0.0
2020012120,0.0,0.0,0.0,11.45,52.68,2.62,45.0,99.65,0.0
2020012121,0.0,0.0,0.0,10.42,55.16,2.92,48.9,99.66,0.0
2020012122,0.0,0.0,0.0,9.65,57.14,3.02,52.4,99.66,0.0
2020012123,0.0,0.0,0.0,9.08,58.68,2.9,56.8,99.65,0.0
2020012200,0.0,0.0,0.0,8.72,59.41,2.67,61.6,99.63,0.0
2020012201,0.0,0.0,0.0,8.58,59.23,2.43,65.7,99.58,0.0
2020012202,0.0,0.0,0.0,9.01,56.12,1.9,64.1,99.53,0.0
2020012203,0.0,0.0,0.0,9.21,54.81,1.23,44.3,99.51,0.0
2020012204,0.0,0.0,0.0,9.19,55.03,1.1,1.0,99.53,0.0
2020012205,0.0,0.0,0.0,8.03,60.61,1.66,335.1,99.59,0.0
2020012206,0.0,0.0,0.0,6.75,68.47,2.27,330.7,99.66,0.0
2020012207,41.72,7.05,37.95,8.74,65.75,2.56,330.5,99.72,0.0
2020012208,113.25,38.13,93.84,11.61,57.45,3.2,329.2,99.79,0.0
2020012209,199.55,93.31,150.16,15.25,46.15,3.03,324.9,99.83,0.0
2020012210,315.48,170.73,193.86,18.69,33.77,3.58,322.8,99.81,0.0
2020012211,404.58,211.56,227.35,20.15,31.55,3.73,317.7,99.72,0.0
2020012212,490.77,299.34,248.41,21.09,30.12,4.02,311.7,99.6,0.0
2020012213,463.08,326.46,239.8,21.47,29.27,4.46,307.4,99.48,0.0
2020012214,347.85,269.45,187.69,21.2,29.55,4.84,305.5,99.43,0.0
2020012215,200.32,169.28,130.16,20.14,32.08,4.74,304.9,99.4,0.0
2020012216,70.32,50.65,55.78,16.65,44.88,3.15,304.6,99.43,0.0
2020012217,0.0,0.0,0.0,13.17,53.36,3.47,309.5,99.47,0.0
2020012218,0.0,0.0,0.0,12.3,55.1,3.68,314.6,99.57,0.0
2020012219,0.0,0.0,0.0,11.51,57.15,3.78,318.6,99.64,0.0
2020012220,0.0,0.0,0.0,10.67,60.19,3.84,319.8,99.65,0.0
2020012221,0.0,0.0,0.0,9.94,63.33,3.98,318.8,99.66,0.0
2020012222,0.0,0.0,0.0,9.2,67.1,4.02,317.0,99.63,0.0
2020012223,0.0,0.0,0.0,8.57,70.41,4.21,314.5,99.59,0.0
2020012300,0.0,0.0,0.0,8.05,73.21,4.51,313.0,99.55,0.0
2020012301,0.0,0.0,0.0,7.42,76.86,4.57,311.2,99.51,0.0
2020012302,0.0,0.0,0.0,6.8,80.8,4.54,310.8,99.46,0.0
2020012303,0.0,0.0,0.0,6.15,85.31,4.33,311.5,99.42,0.0
2020012304,0.0,0.0,0.0,5.58,89.43,4.2,311.1,99.4,0.0
2020012305,0.0,0.0,0.0,5.13,92.48,4.21,308.8,99.43,0.0
2020012306,0.0,0.0,0.0,4.83,94.31,4.31,306.1,99.5,0.0
2020012307,66.3,78.37,51.1,6.39,84.67,5.21,301.3,99.54,0.0
2020012308,190.64,202.51,113.17,9.43,69.8,4.72,294.1,99.58,0.0
2020012309,303.88,227.68,174.67,14.26,50.07,6.46,306.5,99.63,0.0
2020012310,630.9,839.36,121.32,17.65,37.16,7.94,313.8,99.62,0.0
2020012311,697.85,848.34,131.74,19.27,31.77,7.72,309.8,99.53,0.0
2020012312,703.42,864.37,126.72,20.2,28.47,7.8,306.7,99.43,0.0
2020012313,637.78,837.23,124.91,20.5,27.01,8.1,305.7,99.35,0.0
2020012314,504.0,773.36,113.88,20.16,27.3,8.02,307.2,99.3,0.0
2020012315,319.98,629.38,101.34,19.09,29.16,7.37,309.5,99.26,0.0
2020012316,125.55,329.09,66.83,16.31,36.46,4.96,308.8,99.26,0.0
2020012317,0.0,0.0,0.0,12.11,48.91,3.87,306.5,99.31,0.0
2020012318,0.0,0.0,0.0,10.87,52.27,3.86,304.8,99.37,0.0
2020012319,0.0,0.0,0.0,9.66,56.05,3.7,300.9,99.43,0.0
2020012320,0.0,0.0,0.0,8.85,58.1,3.81,297.4,99.47,0.0
2020012321,0.0,0.0,0.0,8.38,58.97,4.09,294.7,99.49,0.0
2020012322,0.0,0.0,0.0,8.04,59.31,4.52,293.2,99.48,0.0
2020012323,0.0,0.0,0.0,7.62,60.41,4.77,292.8,99.45,0.0
2020012400,0.0,0.0,0.0,7.11,62.06,4.86,294.0,99.42,0.0
2020012401,0.0,0.0,0.0,6.52,64.44,4.77,296.8,99.38,0.0
2020012402,0.0,0.0,0.0,5.89,67.09,4.69,298.8,99.31,0.0
2020012403,0.0,0.0,0.0,5.24,69.98,4.64,299.4,99.26,0.0
2020012404,0.0,0.0,0.0,4.66,72.66,4.65,298.7,99.24,0.0
2020012405,0.0,0.0,0.0,4.14,74.79,4.62,295.8,99.26,0.0
2020012406,0.0,0.0,0.0,3.76,76.25,4.75,291.2,99.29,0.0
2020012407,119.43,380.52,54.51,5.32,68.38,5.52,285.3,99.32,0.0
2020012408,318.4,678.99,103.65,8.43,56.67,4.75,278.0,99.34,0.0
2020012409,499.55,794.02,143.06,13.51,40.75,5.11,286.0,99.37,0.0
2020012410,633.15,929.58,160.03,17.94,27.43,7.18,304.5,99.34,0.0
2020012411,691.25,817.58,154.58,20.09,22.75,6.73,304.4,99.27,0.0
2020012412,701.4,819.74,152.94,21.59,19.86,6.28,302.2,99.17,0.0
2020012413,634.9,904.02,142.02,22.35,18.59,6.02,299.8,99.07,0.0
2020012414,506.7,799.08,125.64,22.29,18.59,5.88,298.4,99.01,0.0
2020012415,325.77,652.64,100.72,21.17,21.6,5.11,297.0,98.97,0.0
2020012416,132.0,403.03,57.71,16.73,36.56,3.18,293.2,98.97,0.0
2020012417,0.0,0.0,0.0,12.7,43.89,3.63,292.9,99.01,0.0
2020012418,0.0,0.0,0.0,11.57,45.81,3.69,295.9,99.1,0.0
2020012419,0.0,0.0,0.0,10.63,47.82,3.68,299.5,99.21,0.0
2020012420,0.0,0.0,0.0,9.68,50.34,3.59,304.6,99.28,0.0
2020012421,0.0,0.0,0.0,8.71,53.05,3.49,310.4,99.31,0.0
2020012422,0.0,0.0,0.0,7.86,55.77,3.37,316.8,99.34,0.0
2020012423,0.0,0.0,0.0,7.06,58.28,3.25,321.9,99.34,0.0
2020012500,0.0,0.0,0.0,6.32,60.63,3.11,326.2,99.3,0.0
2020012501,0.0,0.0,0.0,5.7,62.57,2.94,330.5,99.25,0.0
2020012502,0.0,0.0,0.0,5.24,64.2,2.71,334.9,99.19,0.0
2020012503,0.0,0.0,0.0,4.91,65.31,2.49,336.3,99.16,0.0
2020012504,0.0,0.0,0.0,4.62,66.66,2.35,332.3,99.18,0.0
2020012505,0.0,0.0,0.0,4.29,68.47,2.27,326.3,99.26,0.0
2020012506,0.0,0.0,0.0,4.09,69.9,2.19,320.9,99.37,0.0
2020012507,87.78,194.56,53.15,6.84,60.85,2.16,314.4,99.48,0.0
2020012508,217.85,308.52,121.75,9.63,51.18,1.88,303.9,99.55,0.0
2020012509,360.3,201.01,259.63,14.07,38.38,1.6,303.0,99.58,0.0
2020012510,570.7,632.56,183.54,18.64,24.82,2.73,325.7,99.54,0.0
2020012511,580.35,500.19,229.0,20.13,22.39,2.44,327.5,99.43,0.0
2020012512,649.72,636.91,204.69,21.05,21.51,2.29,325.1,99.29,0.0
2020012513,582.88,611.06,191.8,21.34,21.17,2.53,321.7,99.2,0.0
2020012514,448.25,517.26,176.16,20.94,21.88,3.24,324.7,99.13,0.0
2020012515,274.95,388.19,132.78,19.84,25.74,3.05,334.2,99.1,0.0
2020012516,98.22,153.26,70.74,16.61,43.67,2.07,340.5,99.1,0.0
2020012517,3.53,0.84,5.44,14.19,45.36,2.35,332.7,99.14,0.0
2020012518,0.0,0.0,0.0,12.61,48.03,2.69,328.2,99.2,0.0
2020012519,0.0,0.0,0.0,11.47,50.88,2.99,332.5,99.26,0.0
2020012520,0.0,0.0,0.0,10.71,52.42,3.07,342.4,99.3,0.0
2020012521,0.0,0.0,0.0,10.15,53.65,3.05,352.6,99.29,0.0
2020012522,0.0,0.0,0.0,9.65,54.79,2.94,0.8,99.25,0.0
2020012523,0.0,0.0,0.0,9.32,55.44,2.78,6.4,99.18,0.0
2020012600,0.0,0.0,0.0,9.19,55.77,2.6,6.4,99.14,0.0
2020012601,0.0,0.0,0.0,8.77,56.1,2.56,357.1,99.12,0.0
2020012602,0.0,0.0,0.0,8.37,57.62,2.57,351.0,99.08,0.0
2020012603,0.0,0.0,0.0,7.94,59.02,2.54,349.4,99.06,0.0
2020012604,0.0,0.0,0.0,7.53,60.24,2.51,345.5,99.07,0.0
2020012605,0.0,0.0,0.0,7.28,61.01,2.44,342.1,99.13,0.0
2020012606,0.0,0.0,0.0,7.52,59.76,2.15,335.2,99.2,0.0
2020012607,89.78,146.31,63.68,10.11,56.09,1.72,317.6,99.26,0.0
2020012608,259.12,384.44,129.42,12.86,44.74,1.78,292.5,99.32,0.0
2020012609,443.52,567.24,158.44,16.78,39.57,2.17,289.1,99.34,0.0
2020012610,595.9,682.45,166.68,20.47,37.92,3.78,298.9,99.32,0.0
2020012611,623.05,559.35,224.75,21.68,37.06,4.1,293.3,99.21,0.0
2020012612,631.85,585.79,209.41,22.51,36.47,4.19,288.7,99.09,0.0
2020012613,568.3,558.01,200.19,22.97,36.44,4.25,286.7,99.0,0.0
2020012614,443.67,497.13,174.66,22.87,37.32,4.17,288.6,98.95,0.0
2020012615,273.48,370.54,131.98,21.97,40.43,3.65,294.2,98.92,0.0
2020012616,99.43,159.97,69.96,18.64,54.65,2.3,308.1,98.91,0.0
2020012617,3.83,0.93,5.76,15.72,60.12,2.53,327.8,98.94,0.0
2020012618,0.0,0.0,0.0,14.52,64.31,2.65,344.2,99.0,0.0
2020012619,0.0,0.0,0.0,13.53,68.32,2.69,354.2,99.06,0.0
2020012620,0.0,0.0,0.0,12.68,71.71,2.67,0.2,99.09,0.0
2020012621,0.0,0.0,0.0,11.98,73.96,2.59,5.1,99.09,0.0
2020012622,0.0,0.0,0.0,11.57,74.7,2.38,7.0,99.08,0.0
2020012623,0.0,0.0,0.0,11.48,73.73,2.05,7.9,99.05,0.0
2020012700,0.0,0.0,0.0,11.61,71.55,1.63,13.9,98.99,0.0
2020012701,0.0,0.0,0.0,11.42,70.89,1.19,24.4,98.92,0.0
2020012702,0.0,0.0,0.0,11.77,68.31,0.92,36.1,98.87,0.0
2020012703,0.0,0.0,0.0,11.51,68.89,0.79,51.7,98.82,0.0
2020012704,0.0,0.0,0.0,11.12,70.22,0.8,67.9,98.83,0.0
2020012705,0.0,0.0,0.0,10.62,72.26,0.94,77.1,98.88,0.0
2020012706,0.0,0.0,0.0,9.82,75.89,1.08,75.6,98.94,0.0
2020012707,45.92,5.62,40.36,11.52,69.19,1.36,79.4,99.0,0.0
2020012708,117.45,14.11,98.85,13.93,59.9,1.62,95.3,99.04,0.0
2020012709,209.07,77.57,172.63,17.44,49.84,1.68,118.1,99.07,0.0
2020012710,298.6,160.19,190.55,21.64,37.71,2.02,140.4,99.06,0.0
2020012711,375.58,251.52,198.92,23.17,33.33,2.46,153.2,98.97,0.01
2020012712,460.42,330.86,232.35,23.74,31.35,3.48,157.6,98.85,0.02
2020012713,428.0,273.68,234.48,23.7,30.69,4.67,157.9,98.72,0.22
2020012714,333.1,220.21,203.09,22.91,32.62,5.03,160.0,98.65,1.11
2020012715,187.35,168.62,126.11,21.19,40.79,3.53,160.6,98.65,1.87
2020012716,71.85,60.85,57.2,18.74,55.26,2.04,139.4,98.66,1.23
2020012717,2.92,0.0,4.74,16.86,59.85,2.48,106.9,98.68,0.88
2020012718,0.0,0.0,0.0,16.22,61.68,2.82,85.9,98.72,1.27
2020012719,0.0,0.0,0.0,15.83,63.45,3.24,71.1,98.78,0.88
2020012720,0.0,0.0,0.0,15.45,65.04,3.94,64.1,98.83,0.31
2020012721,0.0,0.0,0.0,14.98,66.67,4.25,64.8,98.83,0.46
2020012722,0.0,0.0,0.0,14.49,68.32,4.57,69.4,98.81,1.26
2020012723,0.0,0.0,0.0,13.85,70.19,4.52,74.9,98.76,1.02
2020012800,0.0,0.0,0.0,13.26,71.55,4.6,80.5,98.71,0.97
2020012801,0.0,0.0,0.0,12.63,73.87,4.56,84.7,98.63,3.02
2020012802,0.0,0.0,0.0,12.05,77.36,3.86,86.7,98.57,7.81
2020012803,0.0,0.0,0.0,11.6,81.17,3.06,87.0,98.54,11.1
2020012804,0.0,0.0,0.0,11.19,85.07,2.4,86.2,98.56,6.2
2020012805,0.0,0.0,0.0,10.87,88.17,2.23,87.2,98.62,3.88
2020012806,0.0,0.0,0.0,10.68,89.98,2.44,89.5,98.72,7.11
2020012807,48.2,15.95,40.76,10.98,88.75,3.14,96.8,98.79,10.29
2020012808,127.53,69.92,102.58,11.8,85.14,3.39,105.2,98.86,13.33
2020012809,230.15,147.09,152.64,12.88,77.86,3.65,110.0,98.92,8.44
2020012810,340.95,206.79,204.24,13.81,73.76,4.13,107.9,98.89,13.05
2020012811,334.25,135.08,220.48,15.2,67.91,4.82,109.0,98.81,17.31
2020012812,417.38,183.78,251.38,16.88,61.02,5.25,116.4,98.71,15.06
2020012813,395.55,248.06,213.68,18.19,56.8,4.82,127.3,98.63,6.08
2020012814,272.05,98.31,189.96,18.88,56.16,3.67,137.9,98.56,2.33
2020012815,161.55,40.76,136.94,18.75,59.73,2.2,146.9,98.54,1.31
2020012816,56.95,9.04,53.33,17.69,67.1,0.94,130.3,98.56,1.17
2020012817,2.58,0.0,3.65,16.71,65.51,0.98,75.8,98.63,1.5
2020012818,0.0,0.0,0.0,15.48,70.77,1.49,58.8,98.74,1.96
2020012819,0.0,0.0,0.0,14.73,74.99,1.88,56.5,98.84,2.05
2020012820,0.0,0.0,0.0,14.42,77.61,1.86,62.9,98.9,2.29
2020012821,0.0,0.0,0.0,14.32,78.72,1.59,68.6,98.94,2.47
2020012822,0.0,0.0,0.0,14.25,79.77,1.08,67.7,98.95,2.22
2020012823,0.0,0.0,0.0,14.2,80.51,0.63,31.4,98.94,2.18
2020012900,0.0,0.0,0.0,13.29,85.11,0.95,340.2,98.94,2.3
2020012901,0.0,0.0,0.0,12.03,90.54,1.58,330.8,98.94,2.25
2020012902,0.0,0.0,0.0,10.86,95.3,1.96,334.3,98.95,1.93
2020012903,0.0,0.0,0.0,10.07,98.57,2.09,343.0,98.98,1.71
2020012904,0.0,0.0,0.0,9.55,100.0,2.04,356.6,99.03,1.2
2020012905,0.0,0.0,0.0,9.35,100.0,1.87,14.0,99.1,0.79
