timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,solar_zenith,solar_azimuth,poa_global,cell_temperature,dc_power_w,ac_power_w,PV_Power_kW
2020-03-09 22:00:00+00:00,0.0,0.0,0.0,13.61,59.07,3.27,309.3,98.94,0.0,131.06565754546907,68.35647995013795,0.0,13.61,0.0,0.0,0.0
2020-03-09 23:00:00+00:00,0.0,0.0,0.0,12.81,60.73,3.32,313.3,98.91,0.0,118.44425754209799,78.19584941231363,0.0,12.81,0.0,0.0,0.0
2020-03-10 00:00:00+00:00,0.0,0.0,0.0,12.09,62.19,3.35,319.6,98.88,0.0,105.39644526936179,86.12272448267026,0.0,12.09,0.0,0.0,0.0
2020-03-10 01:00:00+00:00,0.0,0.0,0.0,11.46,63.52,3.36,326.4,98.82,0.0,92.22716888003414,93.33445976953328,0.0,11.46,0.0,0.0,0.0
2020-03-10 02:00:00+00:00,0.0,0.0,0.0,10.84,64.95,3.36,333.3,98.79,0.0,79.07337320999338,100.65813139378122,0.0,10.84,0.0,0.0,0.0
2020-03-10 03:00:00+00:00,0.0,0.0,0.0,10.25,66.67,3.31,341.0,98.78,0.0,66.37834129500922,108.90537402467112,0.0,10.25,0.0,0.0,0.0
2020-03-10 04:00:00+00:00,0.0,0.0,0.0,9.78,68.16,3.26,349.0,98.8,0.0,54.34925719930885,119.16716281761313,0.0,9.78,0.0,0.0,0.0
2020-03-10 05:00:00+00:00,0.0,0.0,0.0,9.46,69.68,3.2,356.1,98.85,0.0,43.68284031251826,133.14432335390984,0.0,9.46,0.0,0.0,0.0
2020-03-10 06:00:00+00:00,38.85,73.5,29.9,11.08,66.05,2.78,2.7,98.93,0.0,35.703404767273305,153.10956014094063,99.3777822255488,13.33780599032945,520.0681706590468,413.191405602563,0.413191405602563
2020-03-10 07:00:00+00:00,228.9,415.78,97.17,15.22,51.89,3.11,12.8,99.01,0.0,32.50013588550807,179.36445021528039,509.32393021019203,26.227078306078617,2534.1200441404076,2097.0505772297297,2.0970505772297297
2020-03-10 08:00:00+00:00,447.25,597.67,138.88,18.61,45.19,1.63,35.5,99.07,0.0,35.40653221555015,205.8312381738884,713.7357857925997,38.354165452972666,3378.0520134993617,2795.9297149757745,2.7959297149757742
2020-03-10 09:00:00+00:00,639.28,691.15,168.63,22.75,30.39,1.83,10.1,99.08,0.0,43.19672859171164,226.1517601598421,766.8542228397115,43.190070763268885,3555.288462627239,2942.2008547800315,2.9422008547800313
2020-03-10 10:00:00+00:00,779.2,745.47,179.78,24.47,25.89,1.53,344.9,99.03,0.0,53.763061743207096,240.38405590805317,709.2448086947213,44.46833100320092,3270.0677895141916,2706.7261256225693,2.7067261256225694
2020-03-10 11:00:00+00:00,811.2,629.1,254.38,25.74,23.94,1.72,323.5,98.93,0.0,65.73869228478162,250.79870702555183,568.1563926978087,41.19381431961573,2656.7695809320235,2198.864983034466,2.198864983034466
2020-03-10 12:00:00+00:00,805.4,619.09,245.87,26.61,23.21,2.03,314.4,98.82,0.0,78.40518253861428,259.13581573001716,406.7933621213873,37.07139307812194,1935.7555590921754,1599.1359398942209,1.5991359398942209
2020-03-10 13:00:00+00:00,651.12,387.27,313.84,27.0,23.19,1.98,305.8,98.7,0.0,91.53347081673849,266.51120389899546,306.9083502551992,34.96271067932084,1473.3889693027916,1213.0273516698435,1.2130273516698435
2020-03-10 14:00:00+00:00,389.95,285.5,213.84,27.01,23.77,1.79,295.8,98.6,0.02,104.68725643703897,273.7467012638167,207.03032989905915,32.56881627713377,1003.8121588792883,819.6830226762081,0.8196830226762081
2020-03-10 15:00:00+00:00,249.88,202.16,146.53,26.55,24.27,1.33,285.3,98.57,0.02,117.72310529151031,281.6664485905443,141.6102873278607,30.70313536970369,691.8989838718351,557.7301536498439,0.5577301536498439
2020-03-10 16:00:00+00:00,114.15,62.31,97.2,25.47,27.66,0.72,252.3,98.56,0.01,130.3376970332893,291.4434930550293,93.18144454733805,28.58385354446272,459.22824973030754,361.975460102858,0.36197546010285797
2020-03-10 17:00:00+00:00,15.98,2.16,15.99,22.6,39.69,1.02,187.3,98.57,0.0,141.94292480851712,305.20920453202774,15.287978188171415,23.078095937935363,77.02753148846912,39.76323036687932,0.03976323036687932
2020-03-10 18:00:00+00:00,0.0,0.0,0.0,19.56,46.13,2.16,180.3,98.62,0.0,151.15821422271188,326.88850682239035,0.0,19.56,0.0,0.0,0.0
2020-03-10 19:00:00+00:00,0.0,0.0,0.0,18.04,50.78,2.67,185.4,98.71,0.01,155.0828703852232,359.26664104622296,0.0,18.04,0.0,0.0,0.0
2020-03-10 20:00:00+00:00,0.0,0.0,0.0,16.87,55.62,2.75,190.7,98.79,0.01,151.4216939047466,31.94594319805708,0.0,16.87,0.0,0.0,0.0
2020-03-10 21:00:00+00:00,0.0,0.0,0.0,15.6,62.91,2.55,194.3,98.82,0.0,142.33918980002647,54.010910699837154,0.0,15.6,0.0,0.0,0.0
2020-03-10 22:00:00+00:00,0.0,0.0,0.0,14.83,67.6,2.29,196.2,98.83,0.0,130.78606693878004,67.98211428495995,0.0,14.83,0.0,0.0,0.0
2020-03-10 23:00:00+00:00,0.0,0.0,0.0,14.5,68.83,1.8,190.9,98.79,0.01,118.18835492177902,77.8499495617358,0.0,14.5,0.0,0.0,0.0
2020-03-11 00:00:00+00:00,0.0,0.0,0.0,14.83,67.64,1.17,189.9,98.75,0.11,105.15106689077463,85.79815071350123,0.0,14.83,0.0,0.0,0.0
2020-03-11 01:00:00+00:00,0.0,0.0,0.0,15.0,68.83,1.21,236.8,98.74,0.47,91.98225828078543,93.02071633630175,0.0,15.0,0.0,0.0,0.0
2020-03-11 02:00:00+00:00,0.0,0.0,0.0,14.75,71.99,1.63,261.2,98.71,0.56,78.82164076737892,100.34570315583687,0.0,14.75,0.0,0.0,0.0
2020-03-11 03:00:00+00:00,0.0,0.0,0.0,14.31,75.77,1.7,263.3,98.66,0.35,66.10717712874637,108.58772691098386,0.0,14.31,0.0,0.0,0.0
2020-03-11 04:00:00+00:00,0.0,0.0,0.0,13.99,78.42,1.61,279.6,98.64,0.36,54.048365210691664,118.84644015509582,0.0,13.99,0.0,0.0,0.0
2020-03-11 05:00:00+00:00,0.0,0.0,0.0,13.15,82.21,1.6,321.3,98.65,0.7,43.3403220070402,132.8503982434505,0.0,13.15,0.0,0.0,0.0
2020-03-11 06:00:00+00:00,22.75,1.12,23.27,13.63,82.02,1.41,1.2,98.68,1.03,35.31738492241224,152.94344961782008,23.318574218939347,14.30308350610602,121.58160791822999,77.36605772467978,0.07736605772467978
2020-03-11 07:00:00+00:00,127.0,32.54,112.62,15.52,74.14,1.59,74.7,98.73,1.31,32.1070740853568,179.4807526770186,140.34308807057786,19.431937028804477,717.3442233918695,579.1199662586504,0.5791199662586504
2020-03-11 08:00:00+00:00,255.23,95.01,182.56,18.9,58.59,3.39,123.3,98.77,0.27,35.069751182372535,206.19879349856765,267.2646305611006,24.44633620601774,1339.2826477925776,1100.8171203464844,1.1008171203464845
2020-03-11 09:00:00+00:00,415.92,211.26,238.38,22.05,47.69,4.95,134.8,98.75,0.3,42.93592517971245,226.59208761307065,413.50305495393496,29.075435029289732,2033.811178072123,1680.8667392110397,1.6808667392110397
2020-03-11 10:00:00+00:00,584.9,309.55,283.7,24.36,43.98,5.54,139.0,98.69,0.45,53.561351434778835,240.81005433339664,495.01278932458047,32.23063849619962,2403.478776010873,1988.510189492264,1.988510189492264
2020-03-11 11:00:00+00:00,720.58,456.17,301.0,26.0,43.39,5.58,143.7,98.6,0.62,65.57566783583411,251.19727596682247,523.318829567597,34.28466086145337,2519.4173907390277,2084.839936612555,2.084839936612555
2020-03-11 12:00:00+00:00,748.25,495.41,291.85,26.64,44.33,5.44,146.0,98.46,0.7,78.26553734694583,259.51624740816624,416.1134414225754,33.328894341429226,2011.2519093597348,1662.0679846536593,1.6620679846536592
2020-03-11 13:00:00+00:00,666.97,471.31,265.73,26.78,45.19,5.27,145.1,98.34,0.69,91.4034816929574,266.88784279762723,261.7532147577946,31.067746692009976,1277.001029729581,1048.6705273877703,1.0486705273877703
2020-03-11 14:00:00+00:00,565.42,445.85,223.94,26.71,45.47,5.27,141.5,98.25,0.62,104.55680059413952,274.13569002001145,219.10661347812726,30.299158047237977,1072.3114559103226,877.138200550221,0.877138200550221
2020-03-11 15:00:00+00:00,380.38,335.34,192.78,25.92,47.82,5.04,134.6,98.24,0.71,117.57999537679143,282.08618911853506,187.06286780421212,29.06530931042029,920.1049706586931,749.4365523133337,0.7494365523133336
2020-03-11 16:00:00+00:00,185.6,164.91,131.61,24.82,53.84,3.98,121.1,98.25,0.75,130.165380802776,291.9141821610439,126.62298219375461,27.244650006007955,627.4304254139339,503.5204147713389,0.5035204147713389
2020-03-11 17:00:00+00:00,31.73,10.14,32.01,22.8,61.67,3.7,108.8,98.3,0.68,141.71614019498568,305.7393482283351,30.600835333530405,23.40826976491871,153.9783421640345,104.70139046078526,0.10470139046078526
2020-03-11 18:00:00+00:00,0.0,0.0,0.0,21.81,64.66,4.78,110.6,98.38,0.53,150.8444935392312,327.3953809878701,0.0,21.81,0.0,0.0,0.0
2020-03-11 19:00:00+00:00,0.0,0.0,0.0,21.18,67.03,5.35,115.1,98.49,0.45,154.6905690405701,359.43207782061575,0.0,21.18,0.0,0.0,0.0
2020-03-11 20:00:00+00:00,0.0,0.0,0.0,20.14,71.19,4.81,119.4,98.57,0.24,151.0427219379972,31.689421393678913,0.0,20.14,0.0,0.0,0.0
2020-03-11 21:00:00+00:00,0.0,0.0,0.0,19.19,75.06,3.81,124.9,98.62,0.15,142.01523334873093,53.632159450995346,0.0,19.19,0.0,0.0,0.0
2020-03-11 22:00:00+00:00,0.0,0.0,0.0,18.78,77.09,3.13,125.4,98.63,0.32,130.50377570387732,67.61113322362507,0.0,18.78,0.0,0.0,0.0
2020-03-11 23:00:00+00:00,0.0,0.0,0.0,17.99,81.3,2.89,119.9,98.61,0.41,117.93008198803565,77.50576980011635,0.0,17.99,0.0,0.0,0.0
2020-03-12 00:00:00+00:00,0.0,0.0,0.0,17.53,84.54,3.44,117.7,98.61,0.4,104.90372534426025,85.47433394093366,0.0,17.53,0.0,0.0,0.0
2020-03-12 01:00:00+00:00,0.0,0.0,0.0,16.96,88.38,3.48,122.5,98.61,0.47,91.73579366929235,92.70706576812557,0.0,16.96,0.0,0.0,0.0
2020-03-12 02:00:00+00:00,0.0,0.0,0.0,16.24,92.6,2.72,123.3,98.6,0.57,78.56868255349364,100.03277258160165,0.0,16.24,0.0,0.0,0.0
2020-03-12 03:00:00+00:00,0.0,0.0,0.0,15.56,96.53,2.14,120.3,98.6,0.48,65.83518130559008,108.26888631770441,0.0,15.56,0.0,0.0,0.0
2020-03-12 04:00:00+00:00,0.0,0.0,0.0,15.01,99.68,1.98,116.0,98.64,0.36,53.74687948256938,118.52361823984745,0.0,15.01,0.0,0.0,0.0
2020-03-12 05:00:00+00:00,0.0,0.0,0.0,14.62,100.0,2.02,113.3,98.72,0.23,42.99719278749087,132.5535122099929,0.0,14.62,0.0,0.0,0.0
2020-03-12 06:00:00+00:00,32.58,26.55,31.83,15.56,96.65,2.52,111.0,98.8,0.16,34.93043979638526,152.77572517308295,56.00920622274276,16.8860759864086,289.1351199807719,218.67951721104288,0.21867951721104287
2020-03-12 07:00:00+00:00,154.5,185.88,104.77,17.96,85.34,2.96,113.5,98.9,0.07,31.713420543745727,179.60206389010648,286.3874182343583,24.289507280896565,1436.0066146817583,1181.7586039994549,1.1817586039994548
2020-03-12 08:00:00+00:00,315.02,168.37,215.18,21.41,64.2,2.62,132.2,98.98,5.3,34.73396819360072,206.57508746480414,369.6457994821235,30.022276553142614,1811.099728776483,1495.156413729794,1.495156413729794
2020-03-12 09:00:00+00:00,536.5,405.7,250.94,24.25,48.3,3.03,156.5,99.0,9.17,42.67712215202985,227.03882122638612,595.4438279109854,37.2722246794106,2831.070730753089,2343.41299973896,2.34341299973896
2020-03-12 10:00:00+00:00,681.05,607.52,214.13,26.04,40.36,3.8,163.7,98.94,7.23,53.36170673602444,241.239927885512,641.7849627114908,38.625993150131215,3034.0256634421744,2511.511086252204,2.511511086252204
2020-03-12 11:00:00+00:00,815.55,584.42,278.19,27.16,36.05,4.52,164.1,98.85,5.54,65.41436809851787,251.59826185371048,567.2895382584776,37.305243258886016,2696.834975962554,2232.1061602536915,2.2321061602536916
2020-03-12 12:00:00+00:00,820.22,617.05,274.19,27.93,33.42,5.13,165.4,98.74,4.44,78.12712413254732,259.8983046328518,431.95911464755045,35.1186314786609,2072.3788713384083,1712.9988524322628,1.7129988524322628
2020-03-12 13:00:00+00:00,686.38,497.13,365.0,28.24,31.4,5.58,169.0,98.64,3.65,91.27421827329711,267.26562945558913,355.0510231468006,33.86081306669918,1712.3343008291217,1412.7116738735426,1.4127116738735426
2020-03-12 14:00:00+00:00,562.33,375.75,299.36,28.16,30.0,5.72,171.2,98.57,2.87,104.42648301843955,274.52544322303663,290.0673557125792,32.68348164380363,1405.7622345012107,1156.4547907469043,1.1564547907469043
2020-03-12 15:00:00+00:00,406.9,355.76,213.68,27.52,30.19,5.44,171.8,98.55,1.53,117.43636127944865,282.50619284159666,207.1276988792606,30.84951343328458,1011.4065692563119,826.054272627093,0.8260542726270931
2020-03-12 16:00:00+00:00,208.07,269.41,119.04,26.0,36.15,4.01,170.2,98.57,0.51,129.99179895139048,292.3841185819697,115.11742752119372,28.195707431872684,568.2295052326176,453.7197580896662,0.4537197580896662
2020-03-12 17:00:00+00:00,38.42,37.35,34.74,22.36,52.14,2.58,161.2,98.63,0.45,141.4874137326821,306.2663235081029,33.26894387325457,23.140096791190384,167.58225967554435,116.17820585874131,0.1161782058587413
2020-03-12 18:00:00+00:00,0.0,0.0,0.0,20.79,54.82,2.61,144.1,98.7,0.23,150.52890683561208,327.89521236175267,0.0,20.79,0.0,0.0,0.0
2020-03-12 19:00:00+00:00,0.0,0.0,0.0,20.11,56.07,2.68,125.1,98.77,0.12,154.29745135715598,359.5956432470547,0.0,20.11,0.0,0.0,0.0
2020-03-12 20:00:00+00:00,0.0,0.0,0.0,19.46,57.16,2.8,120.5,98.82,0.07,150.6621422314658,31.440592333009704,0.0,19.46,0.0,0.0,0.0
2020-03-12 21:00:00+00:00,0.0,0.0,0.0,19.13,58.09,2.78,124.3,98.86,0.2,141.6887655949633,53.259541734519075,0.0,19.13,0.0,0.0,0.0
2020-03-12 22:00:00+00:00,0.0,0.0,0.0,18.39,59.49,2.75,128.2,98.85,0.29,130.21894886763192,67.24353169883511,0.0,18.39,0.0,0.0,0.0
2020-03-12 23:00:00+00:00,0.0,0.0,0.0,17.85,60.69,2.55,135.8,98.83,0.2,117.66959189873789,77.16333224438222,0.0,17.85,0.0,0.0,0.0
2020-03-13 00:00:00+00:00,0.0,0.0,0.0,17.45,61.13,2.21,154.5,98.82,0.45,104.65456777171381,85.15129929339196,0.0,17.45,0.0,0.0,0.0
2020-03-13 01:00:00+00:00,0.0,0.0,0.0,17.21,60.3,1.74,192.6,98.82,1.06,91.48792043234734,92.39352858002565,0.0,17.21,0.0,0.0,0.0
2020-03-13 02:00:00+00:00,0.0,0.0,0.0,16.37,62.24,1.55,253.5,98.8,2.15,78.3146473387356,99.71935047264515,0.0,16.37,0.0,0.0,0.0
2020-03-13 03:00:00+00:00,0.0,0.0,0.0,14.87,68.41,1.94,294.7,98.77,3.23,65.56250419510543,107.94884454276627,0.0,14.87,0.0,0.0,0.0
2020-03-13 04:00:00+00:00,0.0,0.0,0.0,13.81,71.49,2.25,309.2,98.79,3.21,53.4449547115106,118.19865086386369,0.0,13.81,0.0,0.0,0.0
2020-03-13 05:00:00+00:00,0.0,0.0,0.0,13.02,73.19,2.35,314.1,98.82,1.9,42.653605670689196,132.25354344761013,0.0,13.02,0.0,0.0,0.0
2020-03-13 06:00:00+00:00,46.47,78.7,36.66,13.84,71.9,2.11,313.5,98.86,1.24,34.54269926023241,152.60620769604077,111.03258596694413,16.65577043159798,573.692557572351,458.3161703457369,0.4583161703457369
2020-03-13 07:00:00+00:00,246.62,438.69,104.73,16.39,61.05,2.64,308.4,98.92,1.06,31.319280833405287,179.728367940716,540.1618295241917,28.935098415243573,2658.2973484342447,2200.1326939328137,2.200132693932814
2020-03-13 08:00:00+00:00,473.27,613.49,150.92,19.59,48.64,2.38,302.3,98.99,2.46,34.39928474487209,206.96011317531784,740.9957737832665,37.54082690030975,3519.124874258792,2912.3696349267866,2.9123696349267867
2020-03-13 09:00:00+00:00,599.17,533.8,226.61,24.59,25.46,2.45,286.1,99.04,1.84,42.4203798055265,227.49182734218846,684.2733473499616,40.97664081972225,3202.7189468874203,2651.057828360293,2.651057828360293
2020-03-13 10:00:00+00:00,807.83,770.81,183.01,26.57,20.77,2.09,260.6,99.05,2.81,53.1641428721812,241.67351638873103,729.5731850639604,45.13628184997711,3354.0480996271335,2776.10616130943,2.7761061613094298
2020-03-13 11:00:00+00:00,831.6,589.64,310.66,27.43,19.74,1.74,233.4,99.01,6.85,65.25477852310783,252.00151669610824,600.250453735582,43.69624465431261,2776.8036819398585,2298.4273940163175,2.2984273940163176
2020-03-13 12:00:00+00:00,752.38,560.77,263.02,27.93,19.33,1.89,211.6,98.94,6.15,77.98991166855399,260.2818525411575,405.1305238003247,38.61168098694156,1915.3624700407727,1582.1312956943036,1.5821312956943037
2020-03-13 13:00:00+00:00,695.75,524.86,268.52,28.05,18.76,2.29,204.5,98.86,3.26,91.14563842998798,267.64443461037683,263.84431888043696,34.53846434846981,1268.888201818438,1041.876306609979,1.0418763066099792
2020-03-13 14:00:00+00:00,583.2,510.12,215.47,27.8,18.56,2.37,205.3,98.8,2.17,104.29625805516892,274.91582763012735,211.39247939724072,32.92954078535823,1023.4374912442353,836.1468315152064,0.8361468315152064
2020-03-13 15:00:00+00:00,400.08,392.53,186.08,27.03,19.05,2.16,215.0,98.78,1.57,117.29216061434032,282.92631065818154,181.04323492071964,31.581752758576364,881.3845383863775,716.9294859362273,0.7169294859362273
2020-03-13 16:00:00+00:00,199.57,242.5,121.89,25.48,24.23,1.71,231.7,98.8,1.07,129.81692349376823,292.85312366097247,117.6762596584303,28.68675215166693,579.7044342222349,463.37415180171405,0.46337415180171404
2020-03-13 17:00:00+00:00,36.65,17.09,32.87,22.44,36.94,1.63,252.5,98.86,0.77,141.25675318613213,306.78992933886246,31.482490028851505,23.310904197848128,158.47598897923794,108.49590102917283,0.10849590102917282
2020-03-13 18:00:00+00:00,0.0,0.0,0.0,21.09,32.64,1.76,268.0,98.94,0.79,150.21151873197377,328.38790351123373,0.0,21.09,0.0,0.0,0.0
2020-03-13 19:00:00+00:00,0.0,0.0,0.0,19.97,34.26,1.9,286.5,99.03,0.62,153.90361074359694,359.75717953726956,0.0,19.97,0.0,0.0,0.0
2020-03-13 20:00:00+00:00,0.0,0.0,0.0,17.8,42.13,2.41,299.7,99.1,0.4,150.28011416304335,31.19909705123291,0.0,17.8,0.0,0.0,0.0
2020-03-13 21:00:00+00:00,0.0,0.0,0.0,15.32,51.53,3.04,306.0,99.13,0.42,141.35996484380084,52.89294069023231,0.0,15.32,0.0,0.0,0.0
2020-03-13 22:00:00+00:00,0.0,0.0,0.0,13.85,55.07,3.34,310.1,99.12,0.76,129.93175082208347,66.87930407244505,0.0,13.85,0.0,0.0,0.0
2020-03-13 23:00:00+00:00,0.0,0.0,0.0,12.69,57.56,3.68,315.1,99.11,1.44,117.40703718947503,76.82265960115728,0.0,12.69,0.0,0.0,0.0
2020-03-14 00:00:00+00:00,0.0,0.0,0.0,11.6,61.73,3.73,324.3,99.12,3.05,104.40374051442896,84.82907352579838,0.0,11.6,0.0,0.0,0.0
2020-03-14 01:00:00+00:00,0.0,0.0,0.0,10.67,66.9,3.52,340.6,99.12,5.26,91.23878299189627,92.08012780304091,0.0,10.67,0.0,0.0,0.0
2020-03-14 02:00:00+00:00,0.0,0.0,0.0,9.87,73.57,3.21,357.9,99.12,6.21,78.05968283735454,99.40545105951429,0.0,9.87,0.0,0.0,0.0
2020-03-14 03:00:00+00:00,0.0,0.0,0.0,9.3,81.02,2.83,8.5,99.11,5.74,65.28929534477818,107.627598330392,0.0,9.3,0.0,0.0,0.0
2020-03-14 04:00:00+00:00,0.0,0.0,0.0,9.04,87.55,2.5,13.6,99.12,4.01,53.142745340624224,117.87149709312968,0.0,9.04,0.0,0.0,0.0
2020-03-14 05:00:00+00:00,0.0,0.0,0.0,9.12,94.06,2.33,21.2,99.15,4.81,42.30971450619456,131.95037441059412,0.0,9.12,0.0,0.0,0.0
2020-03-14 06:00:00+00:00,32.6,13.01,30.99,10.9,96.22,1.81,34.0,99.16,3.59,34.15429489676119,152.43471829762723,42.199027780802254,12.028907870991276,221.94248844599895,162.0284399864786,0.1620284399864786
2020-03-14 07:00:00+00:00,153.7,52.54,133.33,14.16,91.28,1.95,52.1,99.2,2.05,30.924762671739828,179.85965332328556,180.24709391922283,18.861525742584977,923.3643125160546,752.1724963686038,0.7521724963686038
2020-03-14 08:00:00+00:00,316.8,37.32,259.73,17.62,78.19,1.3,73.0,99.23,22.33,34.06580476795991,207.35386305194478,285.1779580652215,26.034314825481577,1419.990514527559,1168.3594444068315,1.1683594444068315
2020-03-14 09:00:00+00:00,462.48,221.76,273.49,21.83,50.56,1.03,131.4,99.23,11.78,42.165759824178636,227.95096812033438,456.1881856088106,36.065772771235956,2179.979431986663,1802.601040355599,1.802601040355599
2020-03-14 10:00:00+00:00,580.5,434.12,214.46,24.2,36.53,1.63,192.8,99.2,5.1,52.96867651234754,242.11065726188133,517.3538728247788,38.51162716809165,2446.96351125236,2024.6490330454174,2.024649033045417
2020-03-14 11:00:00+00:00,600.8,272.91,314.85,25.33,31.28,2.15,209.8,99.12,3.97,65.09688669318936,252.40689125297206,441.80582319793996,36.45692850445625,2107.7943614050755,1742.4974806046218,1.7424974806046218
2020-03-14 12:00:00+00:00,540.42,198.36,320.08,25.84,28.9,2.43,222.7,99.03,3.99,77.85387160103497,260.6667554085974,360.86937447441863,34.51032604716872,1735.7071641383022,1432.227133426033,1.432227133426033
2020-03-14 13:00:00+00:00,444.52,158.18,271.47,25.82,28.14,2.84,236.5,98.93,4.54,91.01770381676052,268.0241282140621,262.1652903094204,31.721221149729445,1275.5850336680494,1047.484704586002,1.0474847045860018
2020-03-14 14:00:00+00:00,272.12,132.05,165.09,25.53,27.89,3.07,246.4,98.86,5.4,104.16608470360514,275.30670925243237,159.40944668144374,28.995513158635525,784.3087825706884,635.3946305145847,0.6353946305145847
2020-03-14 15:00:00+00:00,199.48,94.31,138.34,24.63,28.71,3.05,256.7,98.85,2.99,117.14735665216878,283.34639302944476,133.16218677011466,27.53354076948486,659.0634972678564,530.122629472188,0.530122629472188
2020-03-14 16:00:00+00:00,120.47,61.01,99.2,22.98,33.97,2.55,269.3,98.89,1.66,129.64073327389877,293.3210196951424,95.15686354183842,25.222044756181106,475.36173605791,375.5588696035734,0.3755588696035734
2020-03-14 17:00:00+00:00,27.2,4.31,27.04,19.14,54.56,2.35,289.4,98.96,0.38,141.02417410472694,307.30997025304544,25.85542963973234,19.76948409309374,131.981892918872,86.14212202383361,0.0861421220238336
2020-03-14 18:00:00+00:00,0.0,0.0,0.0,16.98,58.06,2.8,304.8,99.04,0.4,149.89240048350425,328.8733685097103,0.0,16.98,0.0,0.0,0.0
2020-03-14 19:00:00+00:00,0.0,0.0,0.0,16.06,59.88,2.89,314.6,99.12,0.14,153.5091441140893,359.9165469212691,0.0,16.06,0.0,0.0,0.0
2020-03-14 20:00:00+00:00,0.0,0.0,0.0,15.26,61.6,2.84,319.0,99.17,0.05,149.8967958845886,30.964595964563728,0.0,15.26,0.0,0.0,0.0
2020-03-14 21:00:00+00:00,0.0,0.0,0.0,14.5,63.38,2.79,318.8,99.2,0.62,141.02900786884737,52.53224265729432,0.0,14.5,0.0,0.0,0.0
2020-03-14 22:00:00+00:00,0.0,0.0,0.0,13.8,65.11,2.73,318.6,99.19,0.04,129.64234480602653,66.51844588252084,0.0,13.8,0.0,0.0,0.0
2020-03-14 23:00:00+00:00,0.0,0.0,0.0,13.15,66.55,2.66,321.4,99.17,0.14,117.14256914182585,76.48377649756247,0.0,13.15,0.0,0.0,0.0
2020-03-15 00:00:00+00:00,0.0,0.0,0.0,12.51,68.61,2.58,328.2,99.13,0.42,104.1513884213164,84.50768614567141,0.0,12.51,0.0,0.0,0.0
2020-03-15 01:00:00+00:00,0.0,0.0,0.0,11.88,71.47,2.52,337.1,99.06,0.04,90.98852408650042,91.76689002571061,0.0,11.88,0.0,0.0,0.0
2020-03-15 02:00:00+00:00,0.0,0.0,0.0,11.38,73.85,2.45,343.4,99.03,0.0,77.80393499007873,99.09109304937584,0.0,11.38,0.0,0.0,0.0
2020-03-15 03:00:00+00:00,0.0,0.0,0.0,11.09,75.42,2.34,346.9,99.04,0.01,65.01570278957075,107.3051500289576,0.0,11.09,0.0,0.0,0.0
2020-03-15 04:00:00+00:00,0.0,0.0,0.0,11.02,75.67,2.15,348.2,99.08,0.17,52.840404943261454,117.54212267635899,0.0,11.02,0.0,0.0,0.0
2020-03-15 05:00:00+00:00,0.0,0.0,0.0,11.17,74.72,1.94,346.9,99.12,6.61,41.965673533974844,131.64389359836036,0.0,11.17,0.0,0.0,0.0
2020-03-15 06:00:00+00:00,39.3,20.35,38.92,12.49,73.66,1.52,344.0,99.19,9.45,33.76535988435958,152.26108024795462,56.85401531114428,14.096190822649062,296.6685832340995,225.02952621531372,0.22502952621531372
2020-03-15 07:00:00+00:00,197.0,222.45,119.25,15.26,64.24,1.65,325.2,99.3,47.11,30.529976206933746,179.9959149098255,337.3863355716803,24.557975405712405,1689.914339020387,1393.9890014039058,1.3939890014039058
2020-03-15 08:00:00+00:00,403.67,387.63,188.7,18.1,55.43,1.18,311.9,99.38,1.29,33.73363519242881,207.7563298069965,557.624781190726,34.961341021514976,2677.0300938038604,2215.6756976685956,2.2156756976685954
2020-03-15 09:00:00+00:00,608.42,518.03,228.69,21.41,39.81,0.31,193.1,99.41,0.89,41.913325957233084,228.41610212626682,672.4066438753892,46.20338962092703,3076.8872183011504,2546.9820641805036,2.5469820641805034
2020-03-15 10:00:00+00:00,738.0,557.18,257.9,22.93,36.0,0.8,172.1,99.41,0.37,52.775326537279675,242.55118598318393,647.2236696966318,44.169947154654494,2987.973477576639,2473.38826918221,2.47338826918221
2020-03-15 11:00:00+00:00,787.55,569.39,273.76,24.0,33.8,0.76,172.4,99.39,0.3,64.94068312887087,252.81423539972653,553.7485920781498,42.33701759292379,2576.735978732436,2132.436582818805,2.132436582818805
2020-03-15 12:00:00+00:00,723.08,528.38,256.64,24.63,32.57,0.4,137.0,99.31,0.26,77.71897925374357,261.05287697608986,389.13015424428977,38.659786351467034,1839.3420758236407,1518.7218419559588,1.5187218419559587
2020-03-15 13:00:00+00:00,682.83,438.57,313.05,24.93,31.91,0.62,60.1,99.22,0.19,90.89038066279362,268.4045797805677,304.7192338682609,35.351029310698095,1460.513014915228,1202.2580400159543,1.2022580400159544
2020-03-15 14:00:00+00:00,587.33,470.83,255.72,24.9,31.59,0.99,43.4,99.12,0.02,104.03592738636266,275.697953777675,249.3472280087132,32.7481168089965,1208.096711071346,990.9538489040801,0.9909538489040801
2020-03-15 15:00:00+00:00,404.33,398.38,193.85,24.49,32.36,1.25,29.6,99.08,0.0,117.00191903739793,283.7662905523946,188.42067041027025,30.106115362452165,922.8613984556428,751.7503460533582,0.7517503460533581
